E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	E13	E14	E15	E16	E17	E18	E19	E20	E21	E22	E23	E24	E25	E26	E27	E28	E29	E30	E31	E32	E33	E34	E35	E36	E37	E38	E39	E40	E41	E42	E43	E44	E45	E46	E47	E48	E49	E50	E51	E52	E53	E54	E55	E56	E57	E58	E59	E60	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S40	S41	S42	S43	S44	S45	S46	S47	S48	S49	S50	S51	S52	S53	S54	S55	S56	S57	S58	S59	S60	EQ	SQ	accuracy	gender	age
3	1	3	1	2	2	1	1	4	2	2	2	3	1	1	4	4	2	4	3	1	4	3	4	3	3	4	4	1	2	1	2	2	3	2	4	1	2	3	2	1	4	1	4	4	3	1	1	1	3	3	2	1	3	1	3	3	3	3	2	3	1	3	1	2	2	1	1	4	2	2	2	3	1	1	4	4	2	4	3	1	4	3	4	3	3	4	4	1	2	1	2	2	3	2	4	1	2	3	2	1	4	1	4	4	3	1	1	1	3	3	2	1	3	1	3	3	3	3	2	20	22	98	1	17
2	1	2	2	3	1	2	1	2	3	2	3	3	2	1	4	1	2	3	4	3	2	3	2	1	2	2	3	1	1	2	2	1	1	3	1	2	2	1	3	1	3	2	3	4	1	4	1	1	4	4	3	2	3	4	2	2	3	2	2	2	1	2	2	3	1	2	1	2	3	2	3	3	2	1	4	1	2	3	4	3	2	3	2	1	2	2	3	1	1	2	2	1	1	3	1	2	2	1	3	1	3	2	3	4	1	4	1	1	4	4	3	2	3	4	2	2	3	2	2	21	21	85	2	23
3	2	2	4	4	1	2	3	3	3	2	2	4	2	3	3	3	2	3	3	3	2	1	2	3	2	3	2	3	4	3	2	4	3	2	2	3	2	4	2	3	2	1	4	2	2	3	3	3	4	2	2	3	2	3	2	2	3	4	2	3	2	2	4	4	1	2	3	3	3	2	2	4	2	3	3	3	2	3	3	3	2	1	2	3	2	3	2	3	4	3	2	4	3	2	2	3	2	4	2	3	2	1	4	2	2	3	3	3	4	2	2	3	2	3	2	2	3	4	2	42	46	80	2	26
4	1	1	4	3	1	2	2	1	1	1	2	2	2	2	3	3	2	1	4	1	4	2	3	1	2	4	2	1	4	2	1	3	4	4	4	2	2	4	1	1	3	2	4	1	2	1	1	1	1	2	1	3	1	1	1	2	2	4	1	4	1	1	4	3	1	2	2	1	1	1	2	2	2	2	3	3	2	1	4	1	4	2	3	1	2	4	2	1	4	2	1	3	4	4	4	2	2	4	1	1	3	2	4	1	2	1	1	1	1	2	1	3	1	1	1	2	2	4	1	39	39	95	2	59
4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	42	40	100	1	55
3	2	3	4	3	4	3	4	2	1	2	2	3	2	3	4	2	1	2	3	3	3	1	1	2	3	2	2	4	3	1	1	3	4	3	1	2	3	2	1	2	2	3	4	3	2	2	2	2	2	3	3	2	2	2	2	2	4	2	3	3	2	3	4	3	4	3	4	2	1	2	2	3	2	3	4	2	1	2	3	3	3	1	1	2	3	2	2	4	3	1	1	3	4	3	1	2	3	2	1	2	2	3	4	3	2	2	2	2	2	3	3	2	2	2	2	2	4	2	3	26	33	95	1	45
2	3	3	2	3	4	1	2	2	3	3	2	3	3	1	1	2	2	4	4	1	3	1	2	2	2	3	1	4	2	2	1	2	2	3	4	3	2	2	3	3	4	4	4	2	4	2	3	2	4	2	3	3	2	3	2	3	4	4	2	2	3	3	2	3	4	1	2	2	3	3	2	3	3	1	1	2	2	4	4	1	3	1	2	2	2	3	1	4	2	2	1	2	2	3	4	3	2	2	3	3	4	4	4	2	4	2	3	2	4	2	3	3	2	3	2	3	4	4	2	60	31	100	2	41
2	1	3	1	4	2	4	2	1	3	2	1	4	4	4	2	1	1	4	4	1	4	1	1	4	1	1	3	4	4	1	2	4	4	1	2	3	1	2	1	4	1	1	4	1	1	3	4	4	4	1	1	2	2	3	1	1	4	4	3	2	1	3	1	4	2	4	2	1	3	2	1	4	4	4	2	1	1	4	4	1	4	1	1	4	1	1	3	4	4	1	2	4	4	1	2	3	1	2	1	4	1	1	4	1	1	3	4	4	4	1	1	2	2	3	1	1	4	4	3	60	63	90	1	36
3	3	3	1	3	3	2	4	3	2	4	1	3	2	2	3	3	3	4	4	2	3	3	3	3	3	2	2	2	4	3	2	2	2	3	3	2	2	3	3	2	2	3	3	2	4	3	3	2	3	2	2	2	3	3	3	3	4	3	2	3	3	3	1	3	3	2	4	3	2	4	1	3	2	2	3	3	3	4	4	2	3	3	3	3	3	2	2	2	4	3	2	2	2	3	3	2	2	3	3	2	2	3	3	2	4	3	3	2	3	2	2	2	3	3	3	3	4	3	2	29	21	90	2	15
2	1	2	1	1	4	2	2	4	3	2	1	2	2	3	1	3	2	1	2	2	1	2	1	4	4	2	4	1	4	1	1	1	1	2	3	1	2	4	1	2	3	4	4	3	4	2	1	1	1	3	1	1	3	1	1	4	3	3	3	2	1	2	1	1	4	2	2	4	3	2	1	2	2	3	1	3	2	1	2	2	1	2	1	4	4	2	4	1	4	1	1	1	1	2	3	1	2	4	1	2	3	4	4	3	4	2	1	1	1	3	1	1	3	1	1	4	3	3	3	67	24	90	2	33
3	1	2	2	3	3	2	2	2	4	1	1	4	4	4	1	3	1	3	3	1	4	2	1	3	2	2	2	1	4	1	2	3	3	1	3	3	1	2	1	3	4	2	4	4	4	2	3	4	1	2	2	3	1	2	2	2	4	3	4	3	1	2	2	3	3	2	2	2	4	1	1	4	4	4	1	3	1	3	3	1	4	2	1	3	2	2	2	1	4	1	2	3	3	1	3	3	1	2	1	3	4	2	4	4	4	2	3	4	1	2	2	3	1	2	2	2	4	3	4	54	45	100	1	36
1	2	1	3	3	2	3	4	3	3	4	1	2	1	1	4	3	1	3	4	2	3	2	1	2	2	4	3	3	2	1	2	4	4	3	3	3	2	3	1	3	3	1	3	1	3	2	2	4	3	2	3	3	2	3	3	3	3	3	3	1	2	1	3	3	2	3	4	3	3	4	1	2	1	1	4	3	1	3	4	2	3	2	1	2	2	4	3	3	2	1	2	4	4	3	3	3	2	3	1	3	3	1	3	1	3	2	2	4	3	2	3	3	2	3	3	3	3	3	3	13	38	90	1	47
3	3	3	2	3	3	1	2	4	4	3	3	2	2	1	2	3	2	1	2	3	2	2	4	3	2	2	4	1	1	2	1	2	1	3	4	1	2	2	2	1	3	3	3	4	4	1	1	1	4	4	3	1	4	3	4	3	4	3	3	3	3	3	2	3	3	1	2	4	4	3	3	2	2	1	2	3	2	1	2	3	2	2	4	3	2	2	4	1	1	2	1	2	1	3	4	1	2	2	2	1	3	3	3	4	4	1	1	1	4	4	3	1	4	3	4	3	4	3	3	61	13	95	2	29
2	3	3	2	2	3	1	3	3	3	3	2	2	2	1	3	3	3	2	2	1	3	3	3	3	3	1	3	2	2	3	3	2	2	2	1	2	3	3	3	2	3	3	3	3	2	3	2	2	3	3	3	2	4	2	3	3	3	2	3	2	3	3	2	2	3	1	3	3	3	3	2	2	2	1	3	3	3	2	2	1	3	3	3	3	3	1	3	2	2	3	3	2	2	2	1	2	3	3	3	2	3	3	3	3	2	3	2	2	3	3	3	2	4	2	3	3	3	2	3	21	4	90	2	23
2	3	3	2	2	2	2	2	2	3	2	1	3	4	2	4	3	2	2	3	2	2	4	3	4	4	3	2	1	3	3	2	2	2	2	3	1	2	3	2	1	2	2	4	3	4	2	1	1	3	3	3	2	1	3	2	2	4	3	3	2	3	3	2	2	2	2	2	2	3	2	1	3	4	2	4	3	2	2	3	2	2	4	3	4	4	3	2	1	3	3	2	2	2	2	3	1	2	3	2	1	2	2	4	3	4	2	1	1	3	3	3	2	1	3	2	2	4	3	3	42	21	85	2	24
2	1	1	2	1	3	1	3	2	4	1	2	4	4	1	3	3	1	2	3	2	1	3	1	3	1	2	3	1	2	1	1	3	3	1	4	1	1	2	1	3	3	3	4	4	2	1	3	4	1	3	2	4	2	2	2	2	4	4	2	2	1	1	2	1	3	1	3	2	4	1	2	4	4	1	3	3	1	2	3	2	1	3	1	3	1	2	3	1	2	1	1	3	3	1	4	1	1	2	1	3	3	3	4	4	2	1	3	4	1	3	2	4	2	2	2	2	4	4	2	61	36	90	2	52
2	1	1	3	2	2	1	4	2	1	2	3	2	3	2	1	3	2	2	3	2	3	2	1	3	2	3	3	2	1	2	2	3	1	2	3	3	2	3	3	2	3	2	4	3	2	2	2	2	2	4	1	3	2	2	2	2	2	4	2	2	1	1	3	2	2	1	4	2	1	2	3	2	3	2	1	3	2	2	3	2	3	2	1	3	2	3	3	2	1	2	2	3	1	2	3	3	2	3	3	2	3	2	4	3	2	2	2	2	2	4	1	3	2	2	2	2	2	4	2	31	23	90	2	52
1	1	3	2	2	3	1	4	1	1	1	1	4	4	4	3	3	1	3	3	4	4	1	3	1	3	1	4	1	3	4	1	3	2	2	3	2	1	4	2	2	2	1	2	1	4	4	2	1	1	4	3	2	4	2	1	3	3	3	3	1	1	3	2	2	3	1	4	1	1	1	1	4	4	4	3	3	1	3	3	4	4	1	3	1	3	1	4	1	3	4	1	3	2	2	3	2	1	4	2	2	2	1	2	1	4	4	2	1	1	4	3	2	4	2	1	3	3	3	3	30	28	70	2	18
2	2	3	2	3	3	1	4	2	4	2	4	4	2	3	4	1	3	4	3	1	2	4	2	4	2	3	3	2	4	3	2	3	3	1	1	4	4	3	4	2	2	3	4	2	1	2	3	2	4	2	2	3	1	3	2	3	2	4	3	2	2	3	2	3	3	1	4	2	4	2	4	4	2	3	4	1	3	4	3	1	2	4	2	4	2	3	3	2	4	3	2	3	3	1	1	4	4	3	4	2	2	3	4	2	1	2	3	2	4	2	2	3	1	3	2	3	2	4	3	9	29	95	2	50
1	2	4	3	4	2	1	2	1	2	3	1	3	2	1	4	2	2	3	4	1	3	2	3	2	2	1	3	1	4	2	2	3	2	3	1	2	2	3	2	3	3	2	3	1	2	3	2	4	3	1	2	3	2	3	3	1	3	4	1	1	2	4	3	4	2	1	2	1	2	3	1	3	2	1	4	2	2	3	4	1	3	2	3	2	2	1	3	1	4	2	2	3	2	3	1	2	2	3	2	3	3	2	3	1	2	3	2	4	3	1	2	3	2	3	3	1	3	4	1	25	35	90	2	25
1	2	3	1	2	3	2	4	2	2	3	2	3	3	3	4	2	2	3	4	1	3	3	1	4	3	2	2	3	3	2	3	2	2	1	3	2	2	3	2	2	2	3	4	4	2	2	3	3	2	3	2	3	3	2	1	2	3	2	3	1	2	3	1	2	3	2	4	2	2	3	2	3	3	3	4	2	2	3	4	1	3	3	1	4	3	2	2	3	3	2	3	2	2	1	3	2	2	3	2	2	2	3	4	4	2	2	3	3	2	3	2	3	3	2	1	2	3	2	3	19	27	95	2	46
2	2	2	2	3	2	2	3	2	4	2	2	2	2	3	3	3	1	2	4	2	3	2	2	3	3	2	3	2	3	3	2	3	3	3	2	2	2	3	2	4	2	1	4	2	3	3	3	2	3	2	2	2	3	3	1	3	4	3	3	2	2	2	2	3	2	2	3	2	4	2	2	2	2	3	3	3	1	2	4	2	3	2	2	3	3	2	3	2	3	3	2	3	3	3	2	2	2	3	2	4	2	1	4	2	3	3	3	2	3	2	2	2	3	3	1	3	4	3	3	28	30	40	2	24
4	1	3	2	2	3	3	3	4	3	1	1	3	3	4	3	3	2	2	2	4	4	2	2	2	2	3	3	3	3	1	2	2	3	3	4	2	2	2	2	3	2	4	4	1	4	3	2	3	4	1	1	3	2	4	3	1	4	4	3	4	1	3	2	2	3	3	3	4	3	1	1	3	3	4	3	3	2	2	2	4	4	2	2	2	2	3	3	3	3	1	2	2	3	3	4	2	2	2	2	3	2	4	4	1	4	3	2	3	4	1	1	3	2	4	3	1	4	4	3	32	35	80	1	19
4	1	1	4	4	1	4	1	1	4	1	1	4	4	4	4	4	1	3	4	4	4	1	1	4	4	1	1	4	4	1	1	4	4	1	1	4	1	4	1	4	1	1	4	1	1	1	4	4	3	1	1	4	1	4	1	1	3	3	2	4	1	1	4	4	1	4	1	1	4	1	1	4	4	4	4	4	1	3	4	4	4	1	1	4	4	1	1	4	4	1	1	4	4	1	1	4	1	4	1	4	1	1	4	1	1	1	4	4	3	1	1	4	1	4	1	1	3	3	2	6	74	100	1	22
3	1	4	4	3	1	2	3	1	1	1	1	3	4	2	4	3	1	3	4	1	4	1	1	3	2	3	3	4	2	1	1	4	4	1	1	4	1	4	2	3	1	1	4	2	1	3	2	2	1	1	3	3	3	3	1	1	4	4	1	3	1	4	4	3	1	2	3	1	1	1	1	3	4	2	4	3	1	3	4	1	4	1	1	3	2	3	3	4	2	1	1	4	4	1	1	4	1	4	2	3	1	1	4	2	1	3	2	2	1	1	3	3	3	3	1	1	4	4	1	6	55	100	1	25
4	1	3	4	4	2	2	3	1	3	1	4	4	2	4	2	4	1	3	4	1	4	4	1	1	2	4	4	3	3	1	1	4	3	2	2	3	1	4	2	3	3	1	4	3	1	1	4	4	1	1	1	2	1	3	1	1	4	4	3	4	1	3	4	4	2	2	3	1	3	1	4	4	2	4	2	4	1	3	4	1	4	4	1	1	2	4	4	3	3	1	1	4	3	2	2	3	1	4	2	3	3	1	4	3	1	1	4	4	1	1	1	2	1	3	1	1	4	4	3	26	51	100	2	20
1	2	3	2	3	3	1	2	3	2	4	2	1	2	1	2	1	1	2	3	3	4	2	2	3	3	3	3	1	2	4	4	2	2	3	3	1	2	3	2	3	3	2	3	3	3	2	2	1	2	4	2	2	1	2	2	2	1	3	3	1	2	3	2	3	3	1	2	3	2	4	2	1	2	1	2	1	1	2	3	3	4	2	2	3	3	3	3	1	2	4	4	2	2	3	3	1	2	3	2	3	3	2	3	3	3	2	2	1	2	4	2	2	1	2	2	2	1	3	3	47	15	97	2	16
3	3	4	4	2	4	2	4	1	2	2	3	2	2	1	4	3	1	4	4	1	4	4	1	1	3	2	4	1	1	1	1	1	1	4	2	2	4	4	1	1	3	2	2	4	3	1	1	1	2	4	2	2	2	4	1	1	1	4	2	3	3	4	4	2	4	2	4	1	2	2	3	2	2	1	4	3	1	4	4	1	4	4	1	1	3	2	4	1	1	1	1	1	1	4	2	2	4	4	1	1	3	2	2	4	3	1	1	1	2	4	2	2	2	4	1	1	1	4	2	40	26	100	2	34
3	2	4	3	2	1	2	3	3	3	3	4	3	4	4	2	1	2	2	4	2	4	1	1	2	2	3	1	4	4	2	2	2	4	2	3	3	1	2	2	2	2	1	4	3	1	3	3	3	4	2	1	3	2	3	1	3	4	3	1	3	2	4	3	2	1	2	3	3	3	3	4	3	4	4	2	1	2	2	4	2	4	1	1	2	2	3	1	4	4	2	2	2	4	2	3	3	1	2	2	2	2	1	4	3	1	3	3	3	4	2	1	3	2	3	1	3	4	3	1	28	43	85	2	23
1	3	3	2	1	1	1	3	3	3	2	1	3	1	4	4	4	2	3	2	1	2	1	2	3	1	3	3	2	4	3	1	3	3	1	2	3	1	3	2	4	3	3	4	2	3	2	1	3	4	2	4	4	4	3	4	2	4	4	1	1	3	3	2	1	1	1	3	3	3	2	1	3	1	4	4	4	2	3	2	1	2	1	2	3	1	3	3	2	4	3	1	3	3	1	2	3	1	3	2	4	3	3	4	2	3	2	1	3	4	2	4	4	4	3	4	2	4	4	1	48	41	80	2	21
3	3	2	1	3	1	3	1	1	3	1	1	4	1	4	4	1	3	4	2	2	3	1	2	3	1	1	2	3	4	3	1	3	3	2	2	4	4	3	2	4	2	4	4	2	3	0	3	2	3	2	1	4	3	3	1	1	4	4	1	3	3	2	1	3	1	3	1	1	3	1	1	4	1	4	4	1	3	4	2	2	3	1	2	3	1	1	2	3	4	3	1	3	3	2	2	4	4	3	2	4	2	4	4	2	3	0	3	2	3	2	1	4	3	3	1	1	4	4	1	43	49	95	1	42
1	1	4	1	3	4	2	1	3	1	1	1	3	1	2	4	4	1	1	4	3	3	3	1	1	4	3	2	1	1	2	2	4	3	3	1	2	4	4	2	1	2	1	3	3	3	1	1	4	1	2	1	2	2	3	4	2	4	3	3	1	1	4	1	3	4	2	1	3	1	1	1	3	1	2	4	4	1	1	4	3	3	3	1	1	4	3	2	1	1	2	2	4	3	3	1	2	4	4	2	1	2	1	3	3	3	1	1	4	1	2	1	2	2	3	4	2	4	3	3	16	27	99	1	33
1	1	3	1	2	4	1	2	1	1	2	3	1	3	1	2	4	1	2	3	4	3	4	3	1	3	3	4	1	2	3	4	1	1	4	2	1	3	2	4	1	1	3	3	4	2	2	1	1	3	4	1	2	1	1	4	4	2	4	4	1	1	3	1	2	4	1	2	1	1	2	3	1	3	1	2	4	1	2	3	4	3	4	3	1	3	3	4	1	2	3	4	1	1	4	2	1	3	2	4	1	1	3	3	4	2	2	1	1	3	4	1	2	1	1	4	4	2	4	4	40	5	90	2	37
2	3	3	1	2	3	1	3	3	4	2	2	2	1	2	2	2	3	2	3	1	3	3	3	1	2	2	3	1	3	2	2	4	2	2	3	2	3	3	2	2	3	2	4	4	4	3	2	2	3	3	3	1	2	3	3	3	3	3	3	2	3	3	1	2	3	1	3	3	4	2	2	2	1	2	2	2	3	2	3	1	3	3	3	1	2	2	3	1	3	2	2	4	2	2	3	2	3	3	2	2	3	2	4	4	4	3	2	2	3	3	3	1	2	3	3	3	3	3	3	26	15	90	2	22
2	3	3	3	2	2	2	2	2	1	4	3	2	2	3	2	3	2	2	2	3	2	2	2	4	3	2	3	1	2	2	2	3	2	2	3	1	3	3	2	2	2	3	3	3	2	1	2	3	4	3	3	2	3	2	2	1	2	3	3	2	3	3	3	2	2	2	2	2	1	4	3	2	2	3	2	3	2	2	2	3	2	2	2	4	3	2	3	1	2	2	2	3	2	2	3	1	3	3	2	2	2	3	3	3	2	1	2	3	4	3	3	2	3	2	2	1	2	3	3	62	18	99	2	44
1	1	3	2	1	4	1	2	2	3	3	2	2	1	1	4	1	3	1	2	3	2	4	3	2	3	3	3	1	1	4	2	1	1	2	3	1	4	3	1	1	4	1	3	4	4	1	2	1	2	4	1	1	3	3	3	4	4	2	3	1	1	3	2	1	4	1	2	2	3	3	2	2	1	1	4	1	3	1	2	3	2	4	3	2	3	3	3	1	1	4	2	1	1	2	3	1	4	3	1	1	4	1	3	4	4	1	2	1	2	4	1	1	3	3	3	4	4	2	3	32	9	100	2	36
2	1	1	4	4	2	4	4	1	3	1	1	4	3	3	4	3	2	3	4	2	4	2	1	1	2	1	3	2	3	2	1	4	4	3	3	3	2	3	1	4	3	2	4	2	3	2	3	3	2	2	3	4	3	4	2	1	4	1	3	2	1	1	4	4	2	4	4	1	3	1	1	4	3	3	4	3	2	3	4	2	4	2	1	1	2	1	3	2	3	2	1	4	4	3	3	3	2	3	1	4	3	2	4	2	3	2	3	3	2	2	3	4	3	4	2	1	4	1	3	15	50	80	1	21
2	2	3	2	1	3	3	2	2	3	3	2	2	3	4	2	2	2	1	1	3	4	2	1	2	3	3	3	2	3	1	3	1	2	2	3	3	1	3	2	3	2	3	4	2	3	2	3	4	4	2	3	3	4	4	1	2	3	3	3	2	2	3	2	1	3	3	2	2	3	3	2	2	3	4	2	2	2	1	1	3	4	2	1	2	3	3	3	2	3	1	3	1	2	2	3	3	1	3	2	3	2	3	4	2	3	2	3	4	4	2	3	3	4	4	1	2	3	3	3	28	30	87	2	46
4	4	2	2	2	4	1	1	2	4	2	3	3	3	3	1	1	1	3	3	1	4	1	1	2	1	4	4	2	4	1	1	0	2	3	4	4	1	3	1	4	4	3	4	1	4	1	4	4	4	1	1	4	1	4	3	1	3	4	1	4	4	2	2	2	4	1	1	2	4	2	3	3	3	3	1	1	1	3	3	1	4	1	1	2	1	4	4	2	4	1	1	0	2	3	4	4	1	3	1	4	4	3	4	1	4	1	4	4	4	1	1	4	1	4	3	1	3	4	1	49	47	85	2	33
3	1	4	2	3	1	1	1	4	3	1	2	1	3	1	4	1	4	4	4	3	3	4	2	1	2	1	4	1	3	4	1	4	2	3	3	1	1	2	3	3	3	3	1	1	1	2	1	1	1	4	3	4	2	3	2	2	4	3	1	3	1	4	2	3	1	1	1	4	3	1	2	1	3	1	4	1	4	4	4	3	3	4	2	1	2	1	4	1	3	4	1	4	2	3	3	1	1	2	3	3	3	3	1	1	1	2	1	1	1	4	3	4	2	3	2	2	4	3	1	43	30	75	1	22
3	1	0	2	3	1	4	4	2	3	1	2	3	2	3	4	2	1	1	4	3	4	1	1	1	2	3	4	1	4	1	1	4	3	1	2	2	3	2	2	2	3	1	2	3	1	1	1	4	1	3	2	2	2	2	2	2	2	2	3	3	1	0	2	3	1	4	4	2	3	1	2	3	2	3	4	2	1	1	4	3	4	1	1	1	2	3	4	1	4	1	1	4	3	1	2	2	3	2	2	2	3	1	2	3	1	1	1	4	1	3	2	2	2	2	2	2	2	2	3	53	38	80	1	38
1	1	2	1	3	4	1	2	3	4	4	2	1	1	3	2	4	2	1	2	4	3	3	2	1	2	3	4	1	3	1	3	1	1	2	3	1	4	3	4	1	4	3	3	4	3	3	1	4	1	4	2	1	3	2	1	1	3	3	2	1	1	2	1	3	4	1	2	3	4	4	2	1	1	3	2	4	2	1	2	4	3	3	2	1	2	3	4	1	3	1	3	1	1	2	3	1	4	3	4	1	4	3	3	4	3	3	1	4	1	4	2	1	3	2	1	1	3	3	2	45	18	100	2	36
4	1	1	4	4	1	4	3	3	2	1	1	4	1	4	3	1	1	4	4	1	1	1	1	4	1	1	1	4	4	1	1	4	4	1	1	4	2	4	1	4	3	1	4	1	4	1	4	4	2	1	1	4	1	4	1	1	4	4	1	4	1	1	4	4	1	4	3	3	2	1	1	4	1	4	3	1	1	4	4	1	1	1	1	4	1	1	1	4	4	1	1	4	4	1	1	4	2	4	1	4	3	1	4	1	4	1	4	4	2	1	1	4	1	4	1	1	4	4	1	7	77	100	1	21
3	1	3	2	1	3	1	2	3	2	4	1	3	1	1	2	2	1	2	3	2	3	3	4	3	2	1	4	1	3	2	1	1	2	3	4	1	2	2	3	1	3	3	4	4	4	2	2	1	3	4	1	3	2	2	2	4	2	2	3	3	1	3	2	1	3	1	2	3	2	4	1	3	1	1	2	2	1	2	3	2	3	3	4	3	2	1	4	1	3	2	1	1	2	3	4	1	2	2	3	1	3	3	4	4	4	2	2	1	3	4	1	3	2	2	2	4	2	2	3	41	18	85	2	36
4	2	3	2	1	1	1	3	2	4	2	2	1	3	3	4	3	2	3	4	2	3	3	1	4	3	2	1	1	4	2	3	2	1	3	2	3	1	4	3	4	3	4	3	2	4	3	1	3	4	3	1	1	1	4	1	1	4	4	4	4	2	3	2	1	1	1	3	2	4	2	2	1	3	3	4	3	2	3	4	2	3	3	1	4	3	2	1	1	4	2	3	2	1	3	2	3	1	4	3	4	3	4	3	2	4	3	1	3	4	3	1	1	1	4	1	1	4	4	4	38	34	95	2	17
2	1	2	1	2	3	1	3	3	4	3	1	2	1	1	2	2	2	2	3	4	4	3	2	2	3	2	2	1	2	3	2	1	2	3	3	1	1	4	3	1	2	3	2	2	3	3	1	1	2	4	3	2	3	1	2	3	3	3	4	2	1	2	1	2	3	1	3	3	4	3	1	2	1	1	2	2	2	2	3	4	4	3	2	2	3	2	2	1	2	3	2	1	2	3	3	1	1	4	3	1	2	3	2	2	3	3	1	1	2	4	3	2	3	1	2	3	3	3	4	39	11	60	2	20
3	1	3	2	4	2	4	3	2	3	1	2	4	3	3	4	2	1	3	4	1	3	2	2	3	2	2	2	2	3	3	2	3	3	2	4	3	1	2	3	3	2	4	4	2	3	3	3	3	4	2	3	3	4	3	2	2	3	3	2	3	1	3	2	4	2	4	3	2	3	1	2	4	3	3	4	2	1	3	4	1	3	2	2	3	2	2	2	2	3	3	2	3	3	2	4	3	1	2	3	3	2	4	4	2	3	3	3	3	4	2	3	3	4	3	2	2	3	3	2	31	42	90	1	35
2	1	4	2	3	2	1	3	2	4	3	3	2	1	2	4	4	2	1	4	1	3	3	2	3	2	1	3	2	4	2	1	3	1	2	1	1	4	3	3	3	3	2	4	3	1	4	2	2	2	3	4	2	1	1	2	2	4	2	3	2	1	4	2	3	2	1	3	2	4	3	3	2	1	2	4	4	2	1	4	1	3	3	2	3	2	1	3	2	4	2	1	3	1	2	1	1	4	3	3	3	3	2	4	3	1	4	2	2	2	3	4	2	1	1	2	2	4	2	3	28	21	80	2	30
4	1	1	2	4	2	3	3	2	3	1	1	4	4	4	1	2	1	1	4	4	1	1	1	3	2	4	2	4	4	1	1	4	4	1	4	3	2	4	1	3	3	1	4	4	3	1	1	4	2	2	2	3	1	3	2	2	2	4	4	4	1	1	2	4	2	3	3	2	3	1	1	4	4	4	1	2	1	1	4	4	1	1	1	3	2	4	2	4	4	1	1	4	4	1	4	3	2	4	1	3	3	1	4	4	3	1	1	4	2	2	2	3	1	3	2	2	2	4	4	54	55	90	1	38
2	2	3	3	3	4	2	3	3	4	2	3	2	3	2	4	2	2	2	3	1	3	3	2	2	3	1	2	2	3	3	2	3	3	3	2	2	1	3	1	2	2	3	4	2	3	3	1	2	3	3	2	2	2	3	2	3	2	3	3	2	2	3	3	3	4	2	3	3	4	2	3	2	3	2	4	2	2	2	3	1	3	3	2	2	3	1	2	2	3	3	2	3	3	3	2	2	1	3	1	2	2	3	4	2	3	3	1	2	3	3	2	2	2	3	2	3	2	3	3	23	20	97	2	30
3	2	4	2	3	3	2	2	2	3	3	3	2	2	1	3	3	3	4	3	2	3	3	1	2	2	3	2	2	3	2	3	2	3	2	2	3	3	2	3	2	3	1	3	3	4	3	2	2	4	3	4	4	2	3	3	2	3	3	2	3	2	4	2	3	3	2	2	2	3	3	3	2	2	1	3	3	3	4	3	2	3	3	1	2	2	3	2	2	3	2	3	2	3	2	2	3	3	2	3	2	3	1	3	3	4	3	2	2	4	3	4	4	2	3	3	2	3	3	2	47	22	95	2	13
3	1	4	4	3	2	2	4	1	1	3	1	3	1	3	4	4	1	1	3	1	4	4	1	2	2	3	4	2	3	2	1	3	3	3	1	3	4	3	2	3	3	2	4	3	2	3	1	2	3	3	4	2	4	2	2	3	1	1	4	3	1	4	4	3	2	2	4	1	1	3	1	3	1	3	4	4	1	1	3	1	4	4	1	2	2	3	4	2	3	2	1	3	3	3	1	3	4	3	2	3	3	2	4	3	2	3	1	2	3	3	4	2	4	2	2	3	1	1	4	5	28	91	1	33
2	1	2	4	4	4	1	3	1	4	1	2	2	4	3	4	3	2	3	4	3	4	2	1	2	2	2	1	3	4	2	2	3	2	3	1	2	1	4	3	2	2	3	4	2	1	3	3	3	3	3	3	2	2	3	3	2	3	3	3	2	1	2	4	4	4	1	3	1	4	1	2	2	4	3	4	3	2	3	4	3	4	2	1	2	2	2	1	3	4	2	2	3	2	3	1	2	1	4	3	2	2	3	4	2	1	3	3	3	3	3	3	2	2	3	3	2	3	3	3	3	33	90	1	30
4	1	2	3	4	2	2	3	2	2	3	2	4	1	3	4	3	1	2	4	1	4	1	1	4	1	1	2	4	2	1	0	4	2	1	2	4	3	4	4	4	3	1	4	2	2	4	2	2	4	1	3	4	2	4	3	3	4	4	2	4	1	2	3	4	2	2	3	2	2	3	2	4	1	3	4	3	1	2	4	1	4	1	1	4	1	1	2	4	2	1	0	4	2	1	2	4	3	4	4	4	3	1	4	2	2	4	2	2	4	1	3	4	2	4	3	3	4	4	2	19	47	90	2	21
