submittime,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10
2015-03-29 15:17:45,51,369,55,400,99,234,67,49,15,100,88,34,6,700,45,700,3,35,100,45,3,3,5,3,4,1,3,2,5,2,2,2,4,3,2,2,2,1,1,2,1,5,1,5,1,4,1,4,5,5,5,2,5,1,5,2,5,2,5,5,4,1,5,1,4,1,5,4,5,5
2015-03-29 15:19:50,50,800,66,300,250,666,50,28,50,80,0,0,3,700,51,700,3,50,2250,45,3,2,4,3,3,2,3,3,3,3,3,3,5,3,3,3,3,3,3,3,1,5,1,4,1,5,1,4,4,4,2,3,3,2,2,3,4,3,2,2,3,4,4,3,4,2,3,3,5,4
2015-03-29 15:20:01,88,425,55,400,99,1000,50,49,48,75,85,23,7,714,68,777,2,75,1234,45,4,1,4,3,5,2,5,3,4,2,4,2,4,3,4,0,3,2,4,3,1,4,1,5,4,5,4,3,5,3,4,1,4,2,2,1,4,2,4,4,5,1,5,4,4,1,4,5,5,4
2015-03-29 15:32:10,9,500,68,123,9,678,9,27,9,120,81,9,7,678,9,678,3,9,678,45,4,1,5,3,5,2,4,4,4,2,3,3,4,4,2,2,2,1,2,2,1,5,1,5,2,5,2,5,5,5,4,3,4,1,4,2,4,1,5,3,3,3,4,1,4,2,3,2,5,4
2015-03-29 17:06:52,56,654,78,123,5,654,4,8,89,77,89,7,7,676,43,767,2,5,3453,34,3,1,4,3,5,2,2,3,3,3,4,2,5,1,2,4,4,3,4,5,2,4,5,3,4,2,2,3,3,4,4,4,3,4,2,3,4,3,3,2,5,5,5,1,4,1,4,5,5,5
2015-03-29 15:26:04,57,857,69,455,99,1234,99,35,99,135,88,99,7,650,99,750,3,99,3500,50,5,1,4,3,5,1,5,4,5,1,2,4,5,2,5,5,5,4,5,1,4,4,1,5,3,4,1,4,4,5,5,4,3,3,3,4,3,2,4,4,5,3,4,4,5,1,5,4,2,4
2015-03-29 15:30:03,1,1,45,400,88,1231,78,45,45,70,85,99,7,700,60,700,2,88,78,60,3,5,3,4,5,3,1,1,1,3,3,5,3,3,4,2,4,3,5,4,1,5,1,3,1,2,3,3,2,5,5,1,5,1,5,1,4,3,5,4,4,3,3,3,4,1,5,3,5,5
2015-03-29 15:28:55,50,100,88,200,80,123,2,40,7,78,88,76,6,700,50,700,3,50,2012,40,1,4,3,5,5,1,2,3,4,5,5,2,4,2,5,5,3,4,4,4,1,5,1,5,1,1,1,4,4,1,1,1,4,1,1,1,1,5,1,2,5,1,5,1,4,1,5,5,5,4
2015-03-29 15:35:06,86,543,82,164,2,642,77,30,30,100,85,48,7,700,77,750,3,97,2091,39,2,1,4,2,2,1,3,2,2,4,4,4,4,2,1,4,5,5,5,3,1,4,3,4,2,3,1,2,4,2,2,2,4,1,2,2,3,2,3,3,5,1,3,1,5,2,4,5,4,2
2015-03-29 15:33:44,50,500,66,250,55,1000,50,13,2,80,85,90,7,700,30,700,3,75,2500,40,1,3,4,3,4,2,3,3,4,2,3,2,3,2,3,3,4,4,3,4,1,4,1,4,3,5,2,4,5,4,4,3,4,2,5,2,4,3,3,4,5,1,5,1,5,1,5,5,4,5
2015-03-29 15:43:45,80,800,77,400,2,125,6,8,34,120,88,88,7,700,70,700,3,50,1024,50,2,3,3,4,2,4,1,4,2,4,4,2,3,2,4,2,3,2,4,4,4,2,4,3,5,3,4,2,4,2,4,1,5,2,3,1,5,1,5,3,4,1,4,1,5,1,4,4,5,5
2015-03-29 15:48:54,99,2,56,367,2,1235,52,23,45,62,81,2,6,700,2,601,3,2,4011,59,4,2,5,2,5,1,5,1,5,1,3,4,3,1,2,1,3,1,4,1,1,5,1,5,1,3,1,4,5,5,3,5,4,2,2,1,2,1,1,3,5,1,5,1,5,1,5,2,4,5
2015-03-29 15:58:06,500,67,78,345,6,234,89,45,8,67,88,10,6,678,56,777,2,56,1234,45,1,4,2,5,3,3,1,5,1,5,5,2,5,1,4,5,4,4,4,4,2,3,4,4,2,4,2,4,3,2,3,4,3,4,1,4,5,4,4,3,4,3,5,1,3,2,3,3,5,4
2015-03-29 16:02:27,39,499,59,399,78,345,59,49,69,61,81,48,6,601,67,689,3,39,3939,50,3,2,3,4,2,2,2,4,1,4,1,4,3,3,2,4,4,4,2,3,2,4,2,4,2,5,2,4,4,4,3,4,4,3,3,2,4,3,3,4,4,2,5,3,4,2,4,3,3,4
2015-03-29 16:08:00,54,857,68,378,23,1100,76,45,38,90,85,78,7,765,87,647,3,34,3029,59,4,1,5,1,5,1,5,1,5,1,1,3,4,4,5,1,5,2,1,1,1,5,1,5,1,5,1,5,5,5,2,4,5,4,1,4,4,4,4,5,5,2,5,1,5,1,5,5,5,4
2015-03-29 16:12:03,85,888,88,300,50,1081,87,26,76,121,85,50,6,799,87,730,3,37,2015,48,3,1,4,3,4,1,4,3,3,3,2,5,4,5,1,3,3,2,3,1,1,5,1,4,1,4,1,4,4,4,2,3,5,3,3,3,3,1,3,3,3,2,4,1,4,1,4,1,3,5
2015-03-29 16:15:43,21,567,56,235,58,378,46,14,46,89,87,57,7,799,76,768,3,67,79,58,1,5,1,5,1,5,1,5,1,5,4,5,3,1,1,4,5,5,5,5,5,4,5,3,3,1,5,1,3,1,3,3,5,4,2,1,2,5,3,3,5,3,4,4,3,1,5,4,5,4
2015-03-29 16:16:12,50,100,55,250,50,1110,50,10,25,70,85,36,7,700,58,555,3,6,3334,32,3,4,5,2,4,2,3,5,5,3,1,5,2,5,1,1,2,1,2,1,2,5,2,5,1,4,1,5,5,5,4,1,3,1,5,1,5,2,4,4,3,2,4,2,5,1,5,2,5,4
2015-03-29 16:15:39,88,150,67,328,91,321,54,25,11,139,81,33,7,700,49,756,3,90,4010,58,1,5,2,5,2,2,1,5,1,5,4,4,5,2,4,4,1,1,4,4,4,4,3,4,3,4,2,4,4,4,2,3,4,3,2,4,3,4,2,5,5,2,5,1,3,2,4,4,5,5
2015-03-29 16:16:11,50,500,77,250,50,200,50,45,50,100,85,50,6,700,50,700,2,50,2000,50,2,4,3,2,4,3,3,4,2,4,3,3,3,4,3,3,2,3,3,2,4,3,4,2,4,2,4,2,2,3,5,1,5,1,4,1,4,1,3,3,4,3,3,2,3,2,4,4,3,3
2015-03-29 16:24:38,7,77,45,250,50,250,520,7,50,70,85,50,8,620,50,605,2,500,88,35,4,3,3,2,3,3,2,4,2,4,3,4,4,2,3,1,3,3,3,2,1,3,3,4,3,3,2,3,3,3,3,3,4,3,2,2,3,2,3,3,3,2,4,2,4,1,5,3,3,4
2015-03-29 16:30:59,11,7,66,250,50,23,33,19,66,99,83,56,7,700,70,700,2,70,110,38,5,1,4,1,5,2,4,4,2,2,2,5,2,4,1,1,2,2,1,2,1,5,1,5,1,5,1,5,5,4,5,1,5,1,5,2,5,1,4,5,5,1,4,1,4,1,5,5,5,5
2015-03-29 16:31:05,9,99,88,125,57,170,7,46,6,64,87,87,7,666,6,690,3,63,742,36,3,2,4,2,4,2,2,4,4,2,1,5,1,5,2,1,1,1,2,1,3,2,1,4,2,5,2,4,4,4,3,2,2,2,2,2,2,2,4,2,2,2,4,4,4,2,4,2,2,2
2015-03-29 16:39:09,77,777,55,200,77,777,77,17,77,77,87,77,7,777,77,777,3,77,777,57,4,1,5,1,5,2,4,2,5,2,1,4,2,2,4,1,1,1,4,2,3,3,3,3,2,3,3,4,3,4,4,4,4,2,3,3,4,1,4,4,3,2,4,1,4,1,4,2,3,4
2015-03-29 16:38:08,87,259,66,475,4,893,74,9,34,64,87,96,7,723,93,744,3,87,4009,37,4,2,4,2,4,2,1,2,4,2,2,2,3,4,2,2,2,2,2,1,2,5,2,4,2,2,1,5,4,4,5,2,4,1,3,2,4,2,5,4,5,1,5,1,4,1,4,5,5,4
2015-03-29 16:36:53,49,392,55,403,23,184,29,40,27,80,85,90,7,700,50,700,2,84,392,40,5,3,3,3,2,2,4,4,4,5,5,2,5,5,5,3,5,4,4,2,3,4,4,5,2,4,1,4,4,4,5,2,5,4,4,2,4,2,4,5,4,1,5,1,5,1,5,4,5,5
2015-03-29 16:39:44,50,25,77,479,99,1001,5,10,85,127,81,90,6,750,52,775,3,98,4000,79,3,2,3,5,4,4,2,5,5,5,5,4,5,4,4,5,5,5,5,5,1,3,4,5,1,5,3,5,5,5,4,2,4,4,4,4,5,3,5,5,4,5,2,4,4,5,4,4,5,5
2015-03-29 16:46:17,47,670,55,300,58,678,50,37,34,110,88,24,7,733,19,611,3,71,3175,37,5,2,5,3,5,2,5,5,3,3,2,5,2,4,2,2,3,2,2,1,4,5,3,5,2,5,1,5,5,5,4,3,5,1,4,3,5,1,5,5,5,5,5,1,5,1,5,5,5,5
2015-03-29 16:49:34,2,2,45,101,2,124,2,8,0,61,81,2,6,0,2,601,2,2,78,31,1,5,2,4,1,4,1,4,3,5,5,2,5,2,3,4,2,2,4,4,4,2,1,2,4,2,4,2,2,3,4,2,5,2,2,1,4,2,4,5,4,3,5,4,3,2,4,2,5,4
2015-03-29 16:53:44,2,2,45,101,2,124,2,8,2,61,81,2,6,601,2,601,2,2,78,31,1,4,1,5,1,2,2,1,2,5,4,3,5,1,5,4,5,4,4,5,5,2,4,1,5,2,3,1,1,3,3,4,3,3,1,4,2,5,1,4,5,1,5,1,4,1,5,5,5,5
2015-03-29 16:53:00,3,55,99,106,8,1000,80,12,60,78,85,50,6,700,50,650,3,66,3000,55,1,2,3,2,4,2,1,2,4,4,5,2,5,2,5,5,5,5,5,4,2,3,2,4,2,4,3,4,4,4,4,4,4,2,2,2,4,3,4,3,4,4,4,3,4,1,3,4,5,4
2015-03-29 16:55:39,2,2,45,101,2,124,2,8,2,74,89,2,6,666,2,666,2,2,96,55,2,4,3,3,2,2,3,3,5,4,4,3,4,3,3,4,4,4,4,3,2,4,3,4,2,2,2,3,4,4,2,3,2,4,2,2,3,3,2,3,3,2,5,2,2,1,2,2,4,4
2015-03-29 17:02:03,13,13,69,490,13,249,13,9,3,96,85,9,6,792,13,666,3,13,2697,49,3,2,1,4,3,2,1,3,2,4,5,1,5,1,2,5,4,4,5,1,3,5,5,3,1,1,1,5,4,4,4,3,5,3,3,3,2,2,3,4,3,2,5,2,4,2,4,3,5,4
2015-03-29 17:12:26,8,50,33,200,2,569,43,8,50,120,70,50,6,700,20,601,2,50,3000,55,4,2,4,2,4,2,5,1,5,2,4,3,4,2,3,4,3,3,4,3,1,5,3,5,1,3,1,4,4,3,4,2,3,1,3,1,4,1,4,4,5,2,4,1,4,1,4,5,4,4
2015-03-29 17:19:38,2,546,65,300,72,456,45,34,25,134,88,55,7,700,15,756,3,82,1645,51,3,2,3,3,4,3,3,2,4,4,5,2,5,2,5,3,4,4,5,4,1,4,3,4,2,3,2,4,4,2,2,3,4,3,2,3,4,3,2,3,5,3,5,2,4,2,5,4,2,3
2015-03-29 17:45:20,100,1000,99,500,100,1234,100,50,100,140,90,0,8,800,100,800,4,100,4012,60,3,2,5,2,3,1,3,3,3,2,1,4,3,2,2,1,2,1,2,0,1,5,2,4,2,3,2,4,4,5,4,4,4,1,4,3,4,3,4,0,4,1,5,2,3,5,5,2,4,4
2015-03-29 17:22:11,61,235,83,250,50,500,50,42,45,80,85,85,7,700,60,0,3,54,78,40,2,3,3,3,4,2,2,2,2,3,3,4,4,2,3,4,2,3,4,3,2,4,3,4,2,2,2,4,3,3,4,2,4,2,4,2,4,1,3,4,4,4,4,2,4,2,3,2,4,4
2015-03-29 17:42:12,72,696,77,350,55,475,50,25,44,100,85,25,7,777,32,780,2,22,3575,50,3,2,4,2,4,2,4,2,4,2,1,4,4,4,4,3,2,2,2,1,1,3,4,4,3,2,2,4,4,4,5,5,5,2,2,4,3,2,4,4,4,1,4,2,5,2,5,4,4,5
2015-03-29 17:34:06,33,33,45,200,2,800,66,30,20,65,89,5,6,799,12,670,2,99,100,57,4,2,5,2,4,1,4,1,5,1,3,5,1,5,4,1,2,2,1,1,3,5,1,4,2,5,1,2,4,5,1,3,2,4,4,5,4,5,2,2,5,1,3,3,4,1,5,5,4,4
2015-03-29 17:58:16,22,527,57,813,34,782,1,49,92,71,90,99,7,784,23,712,3,78,3210,52,5,1,5,3,4,1,5,2,4,1,3,4,2,2,2,1,2,2,2,2,1,5,1,5,1,5,1,4,4,5,1,5,4,5,1,5,2,3,1,5,4,1,4,1,5,2,4,4,5,5
2015-03-29 17:32:12,13,13,58,257,99,140,13,13,13,70,85,13,7,700,13,700,3,13,80,40,1,4,3,4,2,3,2,4,2,4,5,2,4,2,4,4,4,4,4,4,3,0,3,3,2,3,3,3,3,3,4,1,5,2,3,1,4,2,4,4,5,1,5,2,4,1,4,4,4,4
2015-03-29 17:34:03,38,105,55,105,20,183,59,49,39,62,89,38,4,605,98,605,3,89,78,39,4,1,5,1,5,1,5,3,3,1,3,3,3,0,1,2,3,4,3,1,1,5,3,4,1,1,1,5,3,2,3,2,3,2,1,2,4,3,3,2,3,3,1,1,3,2,3,3,3,4
2015-03-29 17:44:48,7,6,45,456,8,126,9,43,78,69,88,66,6,670,55,643,3,99,79,46,2,4,2,4,2,2,1,5,2,4,1,4,4,1,3,4,2,2,2,4,2,5,1,2,2,3,2,3,3,2,1,5,5,4,2,4,3,3,2,2,3,2,5,2,4,1,4,3,5,4
2015-03-29 17:48:20,47,237,67,123,22,124,67,42,45,70,88,89,7,621,54,624,3,6,4011,32,1,3,3,4,4,2,2,4,3,4,3,4,4,2,3,3,4,3,3,2,1,4,2,4,1,4,2,5,4,3,2,4,4,4,2,4,2,2,4,4,4,3,4,2,3,2,3,2,4,4
2015-03-29 17:53:23,25,345,70,250,50,500,25,44,66,89,85,66,7,658,85,677,2,48,2654,45,5,1,5,1,5,1,5,5,5,1,2,3,4,4,4,1,2,1,2,1,1,5,2,5,1,4,1,5,5,4,4,2,4,1,4,2,4,1,3,4,4,1,5,2,4,1,4,2,5,5
2015-03-29 17:50:10,5,235,77,300,50,1233,50,34,50,80,86,50,6,700,50,700,3,50,1775,50,2,4,2,4,3,4,2,4,2,4,2,4,4,2,3,2,4,2,3,3,4,2,3,4,4,3,2,3,4,3,2,4,2,3,2,4,2,2,2,3,4,3,4,3,3,2,3,4,4,3
2015-03-29 18:03:44,33,544,89,300,4,1145,99,8,87,70,86,47,7,768,36,687,3,65,4000,35,1,4,2,4,3,1,2,4,3,4,2,4,4,2,2,4,3,4,3,2,1,5,1,4,2,5,1,4,5,3,4,1,2,1,4,4,2,1,1,2,5,1,5,1,3,1,5,5,5,5
2015-03-29 18:02:06,16,160,55,400,99,333,50,8,60,70,81,2,7,799,8,777,3,2,1700,42,3,4,4,3,4,3,2,4,3,3,3,4,3,4,4,3,1,1,3,1,1,4,1,2,4,2,4,4,3,4,3,5,4,2,1,4,2,1,1,3,3,3,5,1,4,1,4,2,5,5
2015-03-29 17:59:01,60,234,56,489,34,234,62,39,43,70,88,59,6,744,12,705,3,89,3455,40,1,1,3,5,5,4,1,5,3,4,5,5,5,1,5,1,5,4,3,5,5,3,4,5,1,5,4,5,5,5,1,5,5,5,1,5,3,4,1,5,5,1,5,1,4,1,5,5,5,5
2015-03-29 18:02:38,69,440,66,444,66,888,88,44,55,122,88,55,6,777,44,666,2,33,2345,44,4,3,4,3,4,1,5,1,5,4,2,4,4,3,3,2,5,5,3,4,3,3,3,4,3,3,2,5,5,5,4,2,4,3,3,4,3,2,2,4,3,1,5,3,4,1,5,3,4,4
2015-03-29 18:03:55,2,999,50,456,8,189,56,35,81,91,86,22,6,682,63,734,2,69,3852,46,2,4,2,4,4,2,2,4,2,4,5,3,5,2,4,2,4,4,4,2,1,5,1,5,1,5,1,5,5,5,5,1,5,1,5,1,5,1,5,5,4,1,5,1,5,1,4,4,5,5
2015-03-29 18:07:56,57,555,88,450,50,1000,80,25,50,100,81,90,7,700,20,700,3,90,3000,50,3,1,5,2,2,1,1,5,5,2,4,2,2,1,5,1,1,1,2,1,1,5,1,5,1,5,1,5,5,5,4,1,5,1,5,1,5,3,4,5,5,1,5,1,5,1,3,2,5,5
2015-03-29 18:03:27,43,567,67,348,24,555,78,8,78,99,85,5,8,666,7,658,3,3,3587,55,4,3,3,3,4,3,2,2,4,3,3,3,4,1,2,4,3,3,3,3,4,2,4,3,2,2,4,3,3,3,5,2,5,1,3,4,4,1,2,4,4,2,4,2,5,1,4,4,3,4
2015-03-29 18:12:20,15,815,85,300,50,0,50,265,50,100,85,50,7,700,75,700,2,50,2500,45,2,3,4,3,4,2,3,5,1,3,2,3,3,5,2,1,2,1,1,1,2,3,2,4,2,4,3,5,4,4,5,1,5,1,5,1,5,1,5,5,5,1,5,1,4,1,5,4,4,5
2015-03-29 18:14:25,50,350,55,300,50,1200,60,14,65,120,85,76,4,700,78,500,3,56,80,40,2,4,5,0,5,3,5,4,2,3,2,4,4,2,2,2,3,4,3,2,3,2,3,2,2,1,2,4,1,4,3,3,2,5,4,4,3,4,2,3,4,2,3,3,4,5,4,2,2,1
2015-03-29 18:15:23,50,500,26,350,50,1154,50,17,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,5,1,5,1,5,1,5,3,1,5,3,5,3,5,4,5,1,3,1,3,1,4,1,5,1,1,1,5,1,5,1,5,1,5,1,5,5,5,1,1,1,5,5,5,5,5,5
2015-03-29 18:19:57,55,500,90,499,25,5,3,15,30,59,87,75,7,700,65,750,3,44,3115,40,1,1,4,5,4,1,3,5,1,5,5,2,5,2,4,4,4,3,1,4,4,5,1,5,1,5,1,5,5,4,2,4,4,5,1,5,4,1,4,3,2,4,5,2,3,1,4,0,5,4
2015-03-29 18:14:28,89,658,48,235,10,1233,99,9,58,89,84,2,6,700,50,700,2,87,4010,51,2,2,3,3,3,2,2,4,1,4,1,5,1,5,2,1,2,1,4,1,1,2,1,4,2,4,2,3,4,5,4,4,3,2,1,4,3,3,3,3,3,3,2,4,3,4,4,2,4,2
2015-03-29 18:19:22,73,931,51,356,32,579,21,48,43,103,83,89,6,700,35,700,2,67,3125,41,5,2,4,1,4,2,4,2,4,4,1,5,2,4,1,2,5,5,4,2,1,5,1,5,1,5,1,4,5,5,5,1,5,1,2,1,5,1,4,5,5,1,5,2,4,1,5,5,5,5
2015-03-29 18:50:14,10,110,55,200,10,555,45,49,34,77,88,34,6,700,34,700,2,45,3400,45,2,1,5,1,5,2,5,2,4,4,5,2,4,1,5,4,5,5,4,3,2,5,1,4,2,3,1,3,4,4,5,2,5,1,3,1,5,1,5,4,2,1,5,1,5,1,4,1,4,3
2015-03-29 18:42:42,95,321,65,425,82,674,88,12,60,120,85,57,6,780,84,624,3,44,220,48,2,3,4,4,4,2,3,4,2,2,2,4,3,3,3,2,2,2,2,2,1,5,1,5,1,4,2,5,4,4,3,4,3,2,2,3,3,3,3,4,4,1,5,1,5,1,5,2,5,5
2015-03-29 18:43:26,70,63,45,195,96,256,50,25,32,77,89,51,6,789,63,666,3,698,4000,48,2,5,5,4,4,3,3,5,5,3,1,5,1,2,3,1,3,1,1,2,1,5,2,5,1,5,1,5,5,5,3,4,4,1,2,1,2,2,2,5,3,1,4,1,4,1,4,3,5,4
2015-03-29 19:43:42,13,13,53,133,13,133,13,0,13,63,83,13,7,663,13,663,3,0,133,33,4,2,4,3,4,2,4,2,4,2,1,4,3,2,2,2,3,3,2,2,2,5,1,4,2,4,2,4,4,3,4,2,4,2,3,2,4,3,0,4,4,1,4,1,4,1,4,3,2,4
2015-03-29 18:47:38,2,57,82,200,50,124,2,33,45,100,85,50,7,700,50,700,3,50,79,40,1,3,3,4,3,4,1,4,4,5,1,4,4,3,1,4,3,3,3,2,2,5,3,4,2,3,3,4,4,3,1,5,3,4,1,5,3,4,2,3,5,1,4,2,2,2,4,5,5,2
2015-03-29 19:06:02,3,33,47,125,37,67,67,21,75,61,87,97,7,621,2,641,5,65,78,31,1,5,2,4,2,3,2,5,1,5,2,2,3,2,3,4,4,4,3,3,3,3,1,4,4,3,3,2,3,2,1,3,3,3,2,4,3,4,1,2,3,3,3,2,3,3,3,2,3,4
2015-03-29 18:51:16,7,7,71,256,7,125,7,7,7,125,81,7,7,725,7,725,2,7,125,66,2,2,3,5,3,2,1,5,1,5,5,2,5,5,4,5,5,5,5,5,1,5,1,5,1,5,1,5,5,5,4,1,4,2,2,3,2,3,3,4,3,1,5,1,5,1,4,1,4,5
2015-03-29 19:04:43,45,840,63,250,36,747,46,42,49,82,83,62,6,726,27,626,3,27,3739,42,2,3,3,4,2,2,2,4,2,5,5,2,5,2,4,4,4,2,5,2,1,4,3,5,2,5,2,4,4,3,4,3,5,3,2,1,5,2,5,4,5,2,5,4,4,2,4,3,5,3
2015-03-29 19:04:58,13,1300,55,201,13,133,13,13,13,75,75,13,7,729,13,725,3,13,3999,45,2,2,4,4,4,2,1,5,3,3,3,4,4,4,2,3,2,1,4,1,1,4,1,4,1,4,2,5,4,5,4,2,3,2,5,1,5,1,5,4,3,2,1,4,4,5,4,2,4,4
2015-03-29 19:04:23,28,999,56,345,82,951,66,31,43,65,83,2,6,605,78,607,3,49,1091,57,4,3,3,4,4,2,4,4,3,2,4,2,5,2,2,1,4,2,1,4,1,4,2,5,1,4,2,4,5,4,4,1,3,4,4,1,5,2,3,4,4,2,5,1,3,1,4,4,5,3
2015-03-29 19:15:15,7,153,57,340,90,586,24,27,60,120,81,3,0,558,40,349,3,79,2016,44,3,4,2,5,3,4,2,4,3,4,4,2,4,1,4,2,5,5,4,4,4,3,1,4,4,3,4,2,4,3,1,4,4,4,1,4,3,3,3,3,4,4,5,2,4,1,4,4,4,4
2015-03-29 19:15:53,50,500,45,250,3,125,25,8,45,68,85,50,7,799,34,601,3,99,777,45,1,1,5,5,3,1,3,4,3,4,5,2,5,1,5,5,5,5,5,1,1,4,4,5,1,5,1,5,5,4,4,5,5,5,3,5,4,5,1,5,5,1,5,1,5,1,5,5,5,5
2015-03-29 19:25:37,60,6000,50,150,60,321,77,49,60,130,89,60,6,700,60,700,3,0,890,33,1,3,4,3,3,3,1,5,1,4,5,2,5,1,4,5,2,2,3,4,1,2,1,5,2,5,3,3,5,4,4,3,5,2,2,1,5,1,3,5,5,1,4,1,4,1,4,4,5,4
2015-03-29 19:23:41,4,194,67,467,60,594,99,43,64,78,82,29,7,669,53,620,2,95,3942,38,4,1,1,4,3,1,2,4,2,4,5,2,5,1,4,5,4,3,4,4,4,5,4,4,2,5,3,3,5,3,2,4,5,5,1,5,1,3,1,2,5,1,5,1,4,1,3,4,4,4
2015-03-29 19:25:51,22,365,56,256,22,789,22,25,22,120,85,22,7,700,300,700,3,22,2077,40,3,3,2,2,3,2,2,4,2,5,2,2,4,4,3,1,3,2,3,1,1,5,2,4,1,5,1,3,3,3,4,1,4,2,4,1,5,2,5,4,1,3,5,2,4,1,4,1,4,4
2015-03-29 19:30:21,2,2,50,200,50,125,2,10,25,70,85,50,6,700,2,700,3,2,90,45,3,3,3,3,4,2,4,2,3,3,4,4,5,3,5,4,3,4,4,3,2,4,3,3,3,3,2,3,2,3,4,3,4,4,3,4,4,3,4,4,3,3,4,2,3,2,4,2,4,3
2015-03-29 19:24:50,77,777,77,456,11,420,66,15,75,89,85,56,7,798,99,789,3,12,1215,48,4,2,3,3,3,2,2,4,2,5,5,1,5,5,4,5,5,5,5,5,2,4,4,4,2,5,2,4,4,4,4,3,4,4,4,4,4,3,4,4,4,1,5,1,4,1,5,4,5,4
2015-03-29 19:27:08,66,364,77,452,66,536,66,47,66,103,87,66,6,756,66,756,3,66,2634,45,1,3,1,5,2,3,2,5,2,5,4,1,4,1,4,4,4,4,4,4,2,2,1,4,2,4,4,4,4,3,3,1,4,3,2,2,3,3,3,4,4,1,5,3,5,1,5,3,5,5
2015-03-29 19:39:37,57,98,78,238,33,897,37,23,66,123,88,21,6,783,12,743,3,23,3099,56,4,2,4,2,4,2,4,4,3,2,4,4,4,3,1,2,2,2,4,3,2,5,4,4,2,2,1,4,2,4,4,2,4,1,3,2,4,2,4,4,4,2,5,1,4,4,4,2,5,5
2015-03-29 19:56:12,5,65,55,200,50,124,50,45,50,70,87,50,6,700,50,700,3,50,88,40,4,2,5,2,5,2,5,3,3,2,3,3,3,3,3,3,3,2,3,1,2,5,3,5,1,3,1,5,4,5,3,3,4,3,2,3,3,4,3,3,5,2,3,2,3,2,4,4,4,3
2015-03-29 19:42:32,50,89,67,259,78,446,80,47,6,69,86,57,6,777,45,678,3,42,78,45,4,1,4,2,4,1,5,2,5,5,5,3,5,4,4,5,4,4,5,4,1,5,3,5,2,5,1,5,5,5,3,3,4,4,1,1,1,3,4,3,4,2,4,1,4,3,4,4,5,5
2015-03-29 19:47:27,50,550,66,350,50,1000,50,19,50,120,85,50,6,650,50,700,3,50,3000,45,1,4,4,5,2,5,1,4,3,5,5,4,5,2,3,4,3,1,3,1,2,2,1,5,1,4,2,4,4,2,4,3,4,1,1,2,5,3,1,4,1,2,3,2,1,3,2,1,5,1
2015-03-29 19:54:35,8,800,0,0,0,3,80,25,80,80,85,80,6,700,80,700,3,80,400,50,3,3,5,1,5,1,5,1,5,1,5,3,5,3,3,5,3,3,5,3,1,5,3,5,1,5,1,5,5,5,1,5,5,1,5,3,5,3,3,3,5,1,3,3,5,1,5,5,5,5
2015-03-29 19:44:36,62,497,62,497,62,497,62,42,62,62,89,62,6,620,62,620,2,62,411,42,2,5,2,5,1,5,1,5,2,5,4,5,4,2,1,1,3,2,4,3,3,2,4,2,5,2,5,1,2,2,4,5,5,4,2,5,1,2,1,5,4,1,5,1,5,1,5,5,5,5
2015-03-29 19:47:45,55,314,44,314,34,125,73,37,93,78,85,50,6,729,78,635,2,43,3141,50,2,3,2,5,1,3,1,5,4,5,4,5,4,3,1,3,3,3,5,3,5,2,3,1,5,3,5,5,1,1,4,4,5,3,1,3,5,4,2,5,5,1,5,1,5,1,5,5,5,5
2015-03-29 20:06:27,82,745,54,250,96,234,44,49,62,132,85,22,7,746,73,699,3,61,3268,59,3,2,2,2,5,1,4,3,3,4,4,2,4,1,2,2,4,4,4,4,3,4,1,4,4,2,3,5,3,4,2,4,4,3,1,3,3,2,4,4,4,2,4,1,3,1,4,2,5,4
2015-03-29 19:53:34,5,999,65,89,87,124,6,8,99,67,87,4,7,700,67,698,2,6,4011,45,2,4,2,5,2,2,2,5,2,4,2,4,2,3,3,2,2,2,2,3,3,3,3,3,3,3,4,3,3,3,3,2,4,3,2,2,4,3,3,3,4,1,5,2,4,2,4,4,3,4
2015-03-29 20:03:36,50,500,60,300,50,623,50,20,50,100,85,50,7,700,50,700,3,50,1980,45,3,2,5,2,4,2,2,4,2,3,2,2,4,3,3,2,2,2,2,3,5,4,1,4,1,4,1,5,3,3,4,1,4,2,5,1,4,4,4,5,3,4,3,3,3,2,4,3,2,3
2015-03-29 19:58:05,27,327,56,254,3,569,69,14,59,82,84,36,6,700,85,750,3,14,4011,50,2,1,4,4,5,1,2,5,2,1,4,4,4,4,2,2,2,1,4,2,2,4,4,4,1,4,1,5,4,5,4,4,4,4,2,2,5,1,3,5,4,2,4,2,4,1,5,4,2,4
2015-03-29 20:42:23,76,289,56,455,65,654,90,14,65,67,88,34,7,786,56,667,3,87,657,45,1,5,3,4,1,4,1,4,1,5,2,5,3,4,2,2,3,2,2,1,4,2,4,2,4,2,4,4,2,2,4,4,4,4,4,4,3,2,4,4,2,5,1,4,2,5,4,1,2,1
